budget,revenue,profit,popularity,runtime,vote_average,genres1
0,0,0,0.406645,99,7.4,28
2600000,0,-2600000,3.687574,97,5.2,27
2540800,7200000,4659200,36.556954,103,7.8,35
0,0,0,0.545825,97,7.1,99
2500000,60141683,57641683,18.661541,86,5.4,35
2500000,33400000,30900000,0.973582,87,4.6,99
0,34585416,34585416,14.885388,108,6.8,35
2500000,14400000,11900000,12.030456,98,5,27
2500000,12348905,9848905,18.30961,98,6.3,28
2500000,10000000,7500000,6.82919,112,7.5,28
0,32230907,32230907,9.799357,74,7.1,35
2500000,0,-2500000,10.363642,104,7.1,18
2500000,26781723,24281723,30.583959,102,7.1,35
2500000,5535405,3035405,23.672571,105,7.7,18
0,0,0,0.205034,100,6.9,27
0,0,0,5.581743,107,6.7,35
0,0,0,2.487255,91,6.8,35
0,0,0,0.262135,102,5.2,18
2500000,3325038,825038,23.419061,85,6.8,878
0,9726954,9726954,7.958831,106,7.2,18
2500000,6854611,4354611,25.722747,95,6.8,35
0,0,0,9.774126,101,7.2,35
0,0,0,0.197469,90,7,99
0,0,0,0.142255,100,7,18
2500000,71904,-2428096,0.301884,100,7.1,18
0,0,0,0.424957,80,5.5,99
14000000,0,-14000000,3.393648,106,6.1,35
0,0,0,5.025938,103,6.1,27
2500000,107559,-2392441,4.624691,90,6,18
2500000,324138,-2175862,12.204569,96,6.6,35
0,0,0,0.630226,89,5,35
2500000,0,-2500000,4.270489,87,4.9,35
35000000,0,-35000000,3.674294,94,4.8,27
2400000,5731103,3331103,4.623059,120,7,18
0,0,0,1.946715,101,4.8,18
30000000,495303,-29504697,27.940093,84,6.3,12
2500000,0,-2500000,1.759506,110,4.5,80
2380000,8176544,5796544,8.395624,101,7.4,18
2500000,0,-2500000,8.248149,101,3.1,28
2361000,6892000,4531000,0.628051,101,7,35
2450000,0,-2450000,0.500753,105,4.6,18
0,565592,565592,0.376662,97,10,35
2300000,11000000,8700000,1.606314,107,6.9,10402
0,0,0,0.197264,91,4.7,18
0,0,0,5.759493,108,5.6,53
2000000,0,-2000000,6.86302,90,6.7,14
2280000,83320000,81040000,32.875469,124,7.2,16
0,0,0,0.015295,90,0,53
4000000,36690067,32690067,14.206525,95,5.7,27
2200000,21930418,19730418,12.639469,92,5.1,27
0,0,0,2.371477,117,6.2,18
0,0,0,2.470443,115,6.6,14
0,0,0,1.532518,90,5.7,53
2160000,9132000,6972000,0.1813,119,5.8,18
2300000,0,-2300000,2.713171,97,5.6,53
0,0,0,0.258413,90,3.5,35
0,0,0,2.025701,90,5.4,10749
0,0,0,2.659804,85,5.7,28
2100000,23650000,21550000,8.38717,172,7.6,18
0,480811,480811,6.677093,113,6.7,80
0,0,0,2.526356,89,7,35
2100000,3330,-2096670,0.039007,126,0,18
1500000,30448000,28948000,31.691617,78,7.1,27
0,0,0,0.47909,88,4.5,18
0,0,0,0.027801,0,0,
0,0,0,2.122451,77,5.1,53
0,0,0,0.803761,81,4.1,12
2000000,78898765,76898765,41.298723,115,6.9,28
0,0,0,1.791331,96,5.3,35
2000000,18344729,16344729,10.664202,89,7,35
2000000,14674076,12674076,100.876794,100,6.6,27
2000000,18016290,16016290,13.223111,88,6.6,35
2000000,13129846,11129846,22.139842,129,8,80
2000000,24600832,22600832,37.117362,95,7.3,12
0,0,0,15.046612,102,7.2,28
2000000,11540607,9540607,15.557144,118,7.2,80
2000000,13101672,11101672,11.66632,85,5.2,27
2000000,70000000,68000000,34.938177,137,7.9,18
1000000,34522221,33522221,5.961119,129,6.8,18
2000000,7600000,5600000,17.639478,134,7.6,18
2000000,9172000,7172000,1.867004,119,6.5,12
8000000,1477676,-6522324,13.944645,80,7.3,12
0,0,0,2.304552,89,6.6,18
0,6003587,6003587,7.792851,101,7.1,35
2700000,15992615,13292615,14.799323,80,7.6,18
2000000,20908467,18908467,23.281616,154,7.6,18
2000000,4601043,2601043,20.331593,100,6.7,80
2000000,7800000,5800000,5.381536,118,6.8,18
2000000,13831503,11831503,20.834883,100,6.8,18
0,13885802,13885802,14.045887,106,7.6,99
2000000,4000000,2000000,0.483974,106,4.8,18
0,0,0,9.719094,90,7,35
2000000,7871522,5871522,16.930914,109,7.7,99
6000000,11122090,5122090,28.819424,96,6.3,18
0,0,0,18.223139,116,7.2,80
2000000,5967038,3967038,12.999023,120,6.3,80
2000000,2801508,801508,6.728882,97,5.6,80
2000000,2506446,506446,1.95686,96,4.8,35
0,0,0,7.151154,98,5.9,27
2000000,5179037,3179037,14.846001,101,6.3,10749
2000000,11125849,9125849,14.08251,90,7.8,18
2000000,1672730,-327270,0.031947,120,5,
2000000,1431623,-568377,2.283796,102,7.2,99
2000000,1477002,-522998,18.224326,98,6.8,18
2000000,0,-2000000,3.43159,109,7.6,99
0,876302,876302,4.749885,104,6.5,18
2000000,653621,-1346379,3.980072,92,6.8,36
0,0,0,1.096355,99,7.1,18
0,0,0,1.196943,96,5.6,35
2000000,563706,-1436294,3.125382,120,4.6,35
2000000,390659,-1609341,5.261065,104,6.3,28
0,0,0,6.337735,97,6.1,35
0,0,0,7.359286,94,5.2,35
2000000,124494,-1875506,1.892183,91,5.8,28
0,0,0,0.001186,0,0,
2000000,120620,-1879380,3.911445,90,7.1,18
3800000,111731,-3688269,2.559806,84,5.9,35
0,0,0,0.744406,96,6.3,35
13500000,187674,-13312326,5.16023,129,5.2,18
7000000,1100000,-5900000,0.253595,93,6.7,16
0,0,0,0.046868,100,5,18
0,0,0,2.952932,97,5.6,12
0,0,0,5.563068,94,5.5,35
0,0,0,1.161034,95,6.4,35
2000000,54207,-1945793,7.502934,97,5.9,35
0,0,0,5.350423,92,6.1,18
2000000,622806,-1377194,4.261509,96,6.3,18
0,0,0,6.752141,87,6,27
0,3983997,3983997,20.362373,91,6.7,27
0,0,0,5.099368,98,5.4,53
0,0,0,6.632891,86,5.3,27
0,0,0,1.717376,120,6.8,18
0,0,0,4.922397,99,6.9,53
1000000,0,-1000000,13.222268,92,6.1,53
100000,95000,-5000,7.447714,86,5.5,27
2000000,0,-2000000,9.68793,98,5.2,80
2,0,-2,0.050625,,0,99
2000000,11833696,9833696,5.941852,82,6.7,35
0,0,0,0.174311,103,3.5,53
0,0,0,0.361554,76,5.8,28
2300000,0,-2300000,8.055084,87,7.2,80
2000000,0,-2000000,4.346271,88,4.4,27
14000000,0,-14000000,3.419685,97,5.6,28
2000000,0,-2000000,5.100741,96,5.7,35
0,0,0,2.253589,87,6.7,35
0,0,0,0.209475,106,6.6,35
0,0,0,3.613577,107,5.3,35
0,0,0,1.296784,85,6.3,9648
7000000,0,-7000000,4.50829,88,5.2,35
0,0,0,8.902102,99,6.1,35
0,0,0,1.619635,102,5.9,99
0,0,0,1.002585,108,3.9,28
0,0,0,1.332804,90,4.2,878
2000000,0,-2000000,2.00163,89,4.4,53
2000000,0,-2000000,1.187764,92,4.4,53
19000000,0,-19000000,6.463806,99,6.7,80
0,0,0,1.980265,103,6.7,14
1950000,0,-1950000,3.696123,90,5.8,53
1987650,19152480,17164830,32.841229,94,6.6,18
0,864659,864659,8.518866,97,7.4,18
0,0,0,4.892203,88,7.8,99
0,0,0,4.665026,95,5.8,18
0,222000,222000,1.294967,160,5.6,18
0,2957978,2957978,14.331992,94,7.5,53
0,0,0,3.068463,82,5.8,18
1900000,0,-1900000,1.367751,89,6.9,18
1800000,67738090,65938090,14.838986,87,5.6,27
0,0,0,1.950959,98,7.2,18
1800000,8000000,6200000,14.884756,125,7.6,18
1800000,9440272,7640272,41.996783,95,8,18
1800000,0,-1800000,2.179428,118,6.2,18
1800000,21107746,19307746,12.471239,93,6.8,18
1700000,8844595,7144595,13.315383,93,5.5,28
0,0,0,3.363321,109,5.6,18
2000000,841733,-1158267,1.699101,109,5.3,18
0,0,0,0.320387,155,6.7,35
0,621951,621951,0.692497,87,6.4,35
0,0,0,0.023436,93,5.5,35
0,0,0,0.749699,108,6.8,12
1800000,6800000,5000000,11.756943,114,6.7,37
0,0,0,0.225627,87,6.9,80
0,0,0,6.833164,113,5.3,27
0,0,0,0.060127,87,0,53
1800000,0,-1800000,1.959405,86,4.2,28
1800000,0,-1800000,0.21544,101,5,35
1530000,7267585,5737585,27.36562,81,7.2,28
500000,150277,-349723,8.650779,93,6.3,18
1493619,0,-1493619,2.492747,90,4.9,12
0,23311391,23311391,2.756435,106,7,18
1700000,9700000,8000000,18.828683,88,6.1,28
1700000,0,-1700000,6.979638,130,6.4,18
2000000,572809,-1427191,26.281839,108,6.3,53
1700000,1943649,243649,2.079125,98,5.5,35
0,0,0,3.939753,86,6,18
1000000,4235151,3235151,14.017809,104,7.3,18
0,0,0,3.677831,100,5.9,18
1644736,7433101,5788365,3.426314,126,7.2,35
1650000,30500000,28850000,6.915201,118,7.2,10752
1600000,5400000,3800000,8.535178,103,7.1,37
0,0,0,2.160586,102,6,18
0,6033999,6033999,0.796009,84,6.3,35
0,2592808,2592808,0.13456,0,4.3,18
0,0,0,4.554574,96,6.8,18
0,0,0,3.215465,92,4.6,53
0,0,0,1.49436,114,7.6,18
1600000,4420000,2820000,20.810292,113,7.5,80
0,0,0,0.122704,0,0,10749
0,0,0,3.654018,123,6.7,80
0,0,0,3.313339,111,6.5,18
0,0,0,5.379319,99,4.4,27
2000000,22179430,20179430,9.67299,108,6.7,35
1500000,11806119,10306119,17.49699,92,6.6,28
1500000,9600000,8100000,12.2624,129,7.9,35
1500000,7412216,5912216,13.291991,91,6.8,18
1500000,11098131,9598131,13.788054,81,6.9,35
1000000,10013424,9013424,3.990215,97,5.9,35
17000000,0,-17000000,6.526588,90,4.5,28
1500000,7000000,5500000,11.145915,111,7.3,18
0,0,0,5.446832,103,6.5,18
1500000,2375097,875097,10.009994,110,7.1,10749
1500000,97009150,95509150,58.594852,103,6.8,27
1500000,2300000,800000,11.35344,92,6.7,35
1500000,0,-1500000,8.589355,114,7.4,80
0,0,0,2.828303,101,6.5,99
1500000,712294,-787706,3.618646,111,6.5,18
1500000,3566225,2066225,15.017068,104,5.5,35
1500000,418961,-1081039,5.817519,96,6.1,28
1500000,416925,-1083075,9.856826,98,6.8,18
0,414404,414404,4.262374,106,6.5,18
0,0,0,0.06124,93,3,53
1500000,373967,-1126033,11.064228,100,6.2,27
0,0,0,1.742383,80,5.7,35
0,330048,330048,0.414754,95,4.5,18
0,0,0,12.677016,83,5.7,35
1,8500000,8499999,28.27648,87,8.1,18
0,0,0,0.87066,91,6.4,18
1500000,173066,-1326934,7.5591,86,5.9,35
1500000,0,-1500000,2.02817,0,3.5,35
1500000,0,-1500000,0.859014,97,6.6,35
1500000,0,-1500000,0.071377,108,6,18
1200000,0,-1200000,0.193172,128,6,18
1500000,32000,-1468000,4.680206,93,6.6,27
2000000,0,-2000000,1.20173,90,6.8,18
1,0,-1,0.094105,90,10,10749
1500000,1165882,-334118,14.504326,101,5.1,27
0,0,0,10.322858,109,6.5,27
0,0,0,1.404175,98,6.9,99
1,0,-1,0.077876,87,6.8,35
0,0,0,0.35819,98,6,18
9000000,0,-9000000,9.159265,112,6.4,35
0,1500000,1500000,1.893697,85,2.6,878
0,0,0,0.71087,102,7.4,35
0,0,0,1.105357,102,4.2,53
1500000,0,-1500000,2.815228,90,3.3,18
0,0,0,0.446858,93,7.5,28
1488423,184925486,183437063,80.171283,83,6.9,14
1400000,0,-1400000,0.684881,106,6.8,18
1455000,2620000,1165000,3.598457,113,5.4,37
1,0,-1,1.452152,94,5.9,12
2000000,0,-2000000,1.193219,101,5.3,18
3150000,0,-3150000,8.039223,100,5.2,27
0,0,0,2.486992,75,6.2,18
0,0,0,0.43049,91,0,53
1377800,0,-1377800,9.815394,105,6.1,10751
1350000,3897569,2547569,16.032594,105,7.5,35
0,0,0,0.592821,104,0,37
1300000,0,-1300000,10.240917,105,7.7,18
0,0,0,3.443916,95,6.7,35
1300000,639000,-661000,0.072066,135,5,18
0,619042,619042,0.430758,105,6.5,18
0,1632,1632,0.143784,79,6.1,27
0,0,0,0.077873,135,0,18
0,0,0,0.319792,88,2.8,878
1000000,0,-1000000,1.600797,85,5.9,28
0,0,0,0.285131,122,2.3,35
0,0,0,5.628399,82,3.2,35
0,0,0,5.065752,103,5,18
1288000,6000000,4712000,18.426825,130,7.7,18
1250000,21722776,20472776,16.517777,87,6,27
1250000,11000000,9750000,6.903314,101,7.4,18
1250000,3412497,2162497,4.45544,88,5.3,27
0,0,0,0.106949,100,5.9,18
15000000,0,-15000000,0.165909,87,5.8,12
1250000,8500000,7250000,9.903992,92,6.7,80
1250000,6000000,4750000,7.70019,118,6.8,18
0,0,0,4.480579,123,4.1,53
1200000,0,-1200000,10.869492,100,6.7,18
1200000,103911669,102711669,63.655973,103,7.2,27
3000000,18492362,15492362,16.312803,100,6.6,35
1,0,-1,0.025364,99,0,
1300000,0,-1300000,1.473405,87,5.7,35
0,0,0,8.109958,114,6.8,35
0,0,0,7.142448,111,6.8,18
1200000,7000000,5800000,6.920873,99,6.9,35
0,0,0,4.826908,85,6.5,35
1200000,2861020,1661020,3.085411,114,6.3,18
1200000,14661007,13461007,66.925866,99,8,80
0,0,0,1.280733,88,6.4,18
1200000,6000000,4800000,88.377076,161,8.1,37
0,0,0,9.683622,110,7.8,18
1250000,0,-1250000,1.6116,106,5.8,18
0,0,0,0.002386,88,0,35
900000,25000,-875000,0.097913,97,6.8,99
1200000,0,-1200000,0.047781,85,0,35
1344000,0,-1344000,20.422246,103,4.1,18
0,0,0,0.021678,98,0,18
0,0,0,1.998557,88,6,80
0,0,0,8.148187,88,3.9,35
1200000,2736000,1536000,2.968235,115,6.8,28
0,0,0,1.36514,0,4.4,53
1200000,0,-1200000,0.057564,84,4.8,
2600000,2850263,250263,8.001156,91,6.1,28
1200000,0,-1200000,1.079125,97,6.7,28
0,0,0,1.906151,91,4.2,27
0,0,0,0.100533,0,2,27
3000000,18637690,15637690,10.230583,94,6.2,35
0,0,0,12.818441,90,7.2,18
1100000,1400000,300000,1.220072,99,6.8,35
0,0,0,0.014406,0,5,99
1596010,0,-1596010,0.552361,75,6.9,27
0,0,0,0.147886,97,6,18
1100000,0,-1100000,7.717237,110,5.7,14
1100000,4105187,3005187,40.285095,101,7.3,28
0,0,0,0.249457,90,3.1,27
0,0,0,0.447166,0,4.4,27
878000,10462500,9584500,43.729123,102,7.9,18
0,0,0,4.653047,84,6.1,27
1250000,0,-1250000,3.000435,156,7,18
1000000,0,-1000000,11.095414,89,6.3,12
1000000,117235147,116235147,72.19808,119,7.5,18
0,0,0,0.926084,92,4.1,18
1000000,37600000,36600000,2.833166,128,6.1,12
1000000,62882090,61882090,41.972329,82,5.5,27
1300000,28262574,26962574,58.845025,114,8,80
1000000,17985893,16985893,6.532855,91,6.4,18
950000,59600000,58650000,48.901542,110,6.9,12
0,18112929,18112929,20.649145,88,4.9,27
1000000,14564027,13564027,22.583834,94,6.9,27
5000000,23507567,18507567,6.96858,121,5.7,18
1000000,10047674,9047674,6.926926,90,5.6,27
1000000,10037390,9037390,3.322721,107,5.9,12
3500000,16566240,13066240,26.881611,112,6.9,18
1000000,13350369,12350369,9.773398,103,6.9,18
1000000,101758490,100758490,13.152822,83,4.6,53
2090000,40000000,37910000,4.289003,109,6.6,35
1000000,9000000,8000000,1.444258,89,5.5,18
1000000,46243000,45243000,14.139004,100,6.7,99
1000000,7800000,6800000,3.851,100,6.2,28
0,0,0,2.162522,122,7.2,99
5000000,6833445,1833445,17.845161,100,5,28
0,0,0,0.42583,109,7.5,18
1000000,9138338,8138338,9.115486,98,6.6,18
0,0,0,15.017162,94,7.4,99
0,5355847,5355847,1.86221,107,6.8,18
0,0,0,1.334481,96,6,35
0,5284309,5284309,15.699363,90,6.7,18
0,3538446,3538446,17.806082,101,6.7,18
0,3123963,3123963,10.12895,83,6.7,35
0,0,0,4.805651,97,6.7,18
1000000,0,-1000000,5.247956,89,7.4,99
1000000,2057193,1057193,4.86805,84,5.4,18
0,0,0,0.367312,86,6.6,35
1000000,1678874,678874,5.323184,92,7.2,99
1000000,1744858,744858,3.424158,94,6.3,35
1000000,0,-1000000,9.954848,92,6.7,35
1,0,-1,0.29245,100,6.7,18
1000000,852206,-147794,0.280083,119,7.3,80
1000000,623791,-376209,0.043023,170,6.1,18
1000000,0,-1000000,5.06516,94,6.2,35
0,0,0,3.65924,108,5.9,18
0,0,0,0.948316,97,7.7,35
1000000,464000,-536000,0.672695,92,6.7,18
0,0,0,16.570708,100,6.4,18
0,0,0,0.51799,120,6.8,80
0,0,0,8.542921,88,6.7,35
0,336472,336472,37.555398,106,7.5,878
1000000,0,-1000000,5.20209,79,5.6,35
1000000,444575,-555425,8.887411,115,7.5,99
1000000,274661,-725339,0.748565,106,6.6,99
1000000,0,-1000000,0.436148,97,4.7,99
0,0,0,0.030253,120,2.8,18
0,0,0,0.690089,90,4,
1000000,0,-1000000,1.883947,92,7.2,18
650000,0,-650000,1.631274,93,6.4,99
1000000,0,-1000000,0.341461,114,4.7,18
0,0,0,0.887821,200,3.4,53
0,0,0,8.628485,95,6,9648
0,14870,14870,6.507094,93,6.2,35
0,0,0,1.190729,88,6.3,35
1000000,0,-1000000,0.340019,104,5.2,10749
0,0,0,0.678475,98,6,35
0,0,0,9.055447,82,5.5,28
0,0,0,0.108468,118,4.4,35
1000000,10018,-989982,2.175696,78,6.2,80
1000000,0,-1000000,1.50211,97,5.4,18
1000000,7202,-992798,1.260314,81,6.6,18
0,0,0,0.547654,96,0,
0,0,0,0.0206,97,4.8,28
0,0,0,0.429587,88,3.3,18
0,0,0,0.098351,96,8,35
1000000,0,-1000000,3.629777,105,6.2,80
0,0,0,0.060003,0,8,10751
900000,0,-900000,7.145832,76,6.4,18
1000000,0,-1000000,3.638411,96,4.9,18
0,0,0,1.255771,99,5.4,28
0,0,0,0.783842,84,3.5,35
0,0,0,0.118324,94,6.1,18
0,0,0,0.023681,87,5.5,18
0,0,0,2.948576,93,6.1,18
0,0,0,0.243853,90,4.5,
0,0,0,1.563711,92,4.7,27
1000000,0,-1000000,0.653495,85,4.8,27
0,0,0,1.233688,96,7.6,10749
1000000,0,-1000000,0.153625,90,5.7,35
0,0,0,0.328498,85,5,35
1000000,0,-1000000,0.4594,84,3.2,37
0,0,0,7.207051,83,4.9,53
0,0,0,6.679954,95,5.7,27
0,0,0,1.284741,94,5.3,18
1000000,0,-1000000,0.973323,90,6.6,878
1,0,-1,1.859965,95,4,27
0,0,0,3.418372,93,3.5,35
0,0,0,0.65434,90,4.1,18
950000,814666,-135334,0.178689,103,6.6,18
950000,0,-950000,7.310879,87,5.7,27
950000,0,-950000,8.976128,100,5.5,18
0,0,0,0.280829,90,5,35
913000,0,-913000,0.795698,83,7.4,99
910000,9600000,8690000,16.015599,108,8,80
930000,30905,-899095,5.974156,100,5.3,35
852510,1185783,333273,9.270133,113,7.3,18
0,0,0,0.392658,0,5,27
950000,7022209,6072209,25.918007,103,6.8,18
900000,381420,-518580,4.0971,96,6.1,18
0,0,0,2.34239,107,7.4,18
0,17385830,17385830,20.967146,85,7.3,18
0,0,0,10.639774,100,5.8,35
858000,267447150,266589150,47.651878,70,6.8,16
0,0,0,0.957022,88,6.5,35
850000,819939,-30061,5.424916,107,6.7,18
0,0,0,0.007254,78,0,18
1000000,0,-1000000,0.175885,90,5,18
850000,1243961,393961,14.238376,85,5.8,35
0,3094813,3094813,9.436431,91,6.4,35
0,0,0,0.339757,95,5.2,35
0,0,0,3.060685,85,6.5,80
0,0,0,5.023091,86,5,28
0,0,0,0.504251,90,2,53
800000,0,-800000,12.049373,123,7.7,18
0,0,0,0.108135,93,7,35
0,0,0,5.870319,88,6.9,35
800000,1001437,201437,0.59424,114,5.6,18
800000,2816116,2016116,3.643662,88,7.8,18
0,0,0,1.824184,109,7.6,18
0,0,0,0.006943,0,0,
0,0,0,0.038706,83,7.8,18
0,0,0,2.171288,101,6.1,28
800000,62852,-737148,5.292536,94,7.3,18
0,0,0,0.004922,87,0,18
0,0,0,1.186971,90,3.7,35
800000,1984662,1184662,11.205726,91,6.1,27
780000,0,-780000,6.003418,90,6.6,28
0,0,0,0.322553,14,5.9,27
777000,140000000,139223000,19.326115,110,6.9,35
0,0,0,1.517771,75,8,99
0,0,0,1.453146,86,6.5,16
750000,4007792,3257792,25.186002,85,6.8,35
0,0,0,5.498834,89,7.7,35
500000,171760,-328240,12.203041,95,6,27
750000,78396,-671604,14.386807,102,5.4,27
750000,0,-750000,8.429295,107,7.6,18
500000,0,-500000,0.471264,88,5.6,18
0,0,0,3.283886,99,4.5,27
750000,0,-750000,12.284939,90,5.7,27
0,0,0,1.039149,95,3.8,27
730000,8000000,7270000,18.644023,85,7.6,37
700000,7830611,7130611,9.188431,171,7.7,99
0,0,0,1.623769,86,5.9,99
700000,1667192,967192,7.731064,97,6.7,18
0,0,0,2.868942,104,6.5,9648
0,0,0,0.631571,84,5.5,80
700000,4911725,4211725,12.378031,107,6.5,18
700000,10508,-689492,0.578798,107,0,18
0,0,0,0.003142,92,0,28
750000,0,-750000,1.471139,80,5.2,53
650,0,-650,1.352222,90,4.8,27
0,0,0,0.429083,103,6.2,99
0,0,0,0.045648,70,0,99
0,0,0,4.596157,90,5.6,9648
625000,0,-625000,0.283059,68,4.8,18
700000,0,-700000,2.659006,87,5.3,18
609000,3202000,2593000,3.898498,101,7.4,35
60000,248000000,247940000,41.690578,81,6.3,27
600000,34505110,33905110,3.409764,225,7.1,36
600000,0,-600000,10.861167,83,6.4,35
0,0,0,0.099902,106,5.5,28
0,0,0,0.006069,103,0,53
0,0,0,0.069277,90,6,18
0,0,0,0.350557,0,3,80
522360,0,-522360,0.071349,105,5,10402
0,0,0,0.012942,0,0,
0,0,0,2.651304,102,6,18
0,0,0,1.501688,98,4.8,53
560000,12299668,11739668,10.730056,88,7.3,35
56000,0,-56000,0.010909,80,0,99
550000,0,-550000,0.001586,98,4.6,18
0,0,0,0.061248,83,6,35
500000,33456317,32956317,6.093989,122,7,18
550000,0,-550000,0.48088,115,4.2,99
0,0,0,2.651418,86,6.1,12
130000,54667954,54537954,15.611857,79,5.4,18
0,0,0,1.292948,87,5.8,35
500000,17000000,16500000,2.537032,97,5.7,27
0,0,0,0.772668,105,7.2,99
500000,8679814,8179814,11.578545,88,7.4,18
0,0,0,0.05021,120,6.2,18
0,0,0,0.906096,94,7.3,99
2053648,500000,-1553648,2.778633,102,7.8,99
0,0,0,0.920591,102,7.5,35
46000,0,-46000,1.447734,83,6.3,18
500000,845188,345188,0.109579,93,7,99
0,0,0,1.09454,86,5.6,18
0,0,0,0.082978,101,4.8,35
0,0,0,0.619136,111,7,18
500000,603943,103943,8.519202,90,6.9,80
0,0,0,0.36447,86,4.8,10749
0,0,0,0.039077,98,4,35
0,0,0,0.665512,95,5.3,80
0,0,0,3.433625,91,6.4,35
0,343341,343341,17.378455,90,6,10749
500000,0,-500000,0.425195,88,7.1,99
2000000,271841,-1728159,39.756748,207,8.2,28
0,0,0,0.388401,89,6.9,99
500000,0,-500000,1.354816,97,4.7,35
0,0,0,0.459625,84,4.9,35
500000,98017,-401983,9.108949,85,5.7,35
0,0,0,1.65426,100,4.2,18
0,0,0,1.390909,112,6.2,18
500000,4242978,3742978,26.406001,94,6.2,18
0,0,0,0.218736,91,4,18
0,0,0,0.383442,91,5,35
500000,0,-500000,2.391847,87,4.5,35
0,0,0,1.68502,98,6.9,28
0,0,0,0.607782,95,7,99
500000,0,-500000,0.046903,87,5,18
0,316472,316472,10.924273,104,5.9,28
0,0,0,0.021419,96,0,
0,0,0,14.142073,103,7.3,18
500000,0,-500000,1.600171,104,3.5,27
0,0,0,0,0,0,
0,0,0,0.397323,110,3.4,28
0,0,0,3.637857,90,6.5,9648
500,0,-500,0.080105,101,0,80
0,0,0,0.251828,94,5.2,10749
0,0,0,0.674398,0,6,10402
0,0,0,0.072359,90,0,53
0,0,0,0.087574,108,5.5,10751
0,0,0,0.069244,82,5,99
500000,0,-500000,0.073079,84,2,
0,0,0,6.672008,82,6.3,878
0,0,0,0.161517,0,4.3,18
0,773228,773228,7.330691,107,7.2,28
0,0,0,0.165257,0,2.4,
450000,973525,523525,4.442355,84,6.2,18
0,0,0,3.905877,103,5.9,27
0,0,0,0.136721,0,0,
439000,2281000,1842000,1.933366,89,6.1,10402
0,0,0,0.052942,0,8,
225000,0,-225000,1.014966,98,7,35
0,0,0,4.321249,132,6.9,10749
0,0,0,0.160234,90,4.2,27
400000,46118097,45718097,23.603514,95,6.7,35
0,258384,258384,25.349758,90,6.9,80
15000,193355800,193340800,47.456823,86,5.9,27
0,0,0,3.291609,91,7.2,99
400000,5028948,4628948,64.782984,91,7.8,12
0,0,0,0.034135,90,7,18
0,0,0,0.033883,0,1,
218,1162014,1161796,1.063439,91,7.5,99
0,0,0,0.084344,92,3.8,99
0,0,0,0.133619,0,5,27
0,0,0,8.022122,87,6.6,27
35000000,170000000,135000000,38.100488,99,5.8,35
500000,0,-500000,1.428483,80,5.5,27
860000,2451545,1591545,3.703005,97,6.6,10749
0,0,0,0.003352,84,0,18
0,0,0,0.231297,97,5.6,18
0,0,0,11.347855,91,7.8,18
385907,8394751,8008844,3.232447,197,7.4,18
0,0,0,2.77754,86,6.3,99
379000,4358000,3979000,0.968865,100,5,18
350000,29400000,29050000,35.037625,85,7.3,27
6000000,31081,-5968919,19.331884,89,6,27
0,0,0,0.59458,84,5.1,36
300000,1750211,1450211,1.085909,88,6.9,99
0,0,0,5.061107,90,4.9,28
0,0,0,0.049921,90,6.8,99
350000,0,-350000,0.249561,98,4.7,878
350000,1000000,650000,59.259204,96,8.2,18
0,246574,246574,1.170257,83,7.6,16
